Country,Item,Year,Unit,Value
Democratic People's Republic of Korea,Fat supply quantity (g/capita/day),1983,g/capita/day,38.7
Democratic People's Republic of Korea,Fat supply quantity (g/capita/day),1988,g/capita/day,42.83
Democratic People's Republic of Korea,Fat supply quantity (g/capita/day),1993,g/capita/day,38.45
Democratic People's Republic of Korea,Fat supply quantity (g/capita/day),1998,g/capita/day,32.59
Democratic People's Republic of Korea,Fat supply quantity (g/capita/day),2003,g/capita/day,36.55
Democratic People's Republic of Korea,Fat supply quantity (g/capita/day),2008,g/capita/day,34.35
Democratic People's Republic of Korea,Fat supply quantity (g/capita/day),2013,g/capita/day,36.41
Denmark,Food supply (kcal/capita/day),1963,kcal/capita/day,3098
Denmark,Food supply (kcal/capita/day),1968,kcal/capita/day,3093
Denmark,Food supply (kcal/capita/day),1973,kcal/capita/day,3037
Denmark,Food supply (kcal/capita/day),1978,kcal/capita/day,3029
Denmark,Food supply (kcal/capita/day),1983,kcal/capita/day,3034
Denmark,Food supply (kcal/capita/day),1988,kcal/capita/day,3249
Denmark,Food supply (kcal/capita/day),1993,kcal/capita/day,3339
Denmark,Food supply (kcal/capita/day),1998,kcal/capita/day,3395
Denmark,Food supply (kcal/capita/day),2003,kcal/capita/day,3343
Denmark,Food supply (kcal/capita/day),2008,kcal/capita/day,3326
Denmark,Food supply (kcal/capita/day),2013,kcal/capita/day,3367
Denmark,Protein supply quantity (g/capita/day),1963,g/capita/day,79.57
Denmark,Protein supply quantity (g/capita/day),1968,g/capita/day,76.4
Denmark,Protein supply quantity (g/capita/day),1973,g/capita/day,74.69
Denmark,Protein supply quantity (g/capita/day),1978,g/capita/day,86.8
Denmark,Protein supply quantity (g/capita/day),1983,g/capita/day,85.51
Denmark,Protein supply quantity (g/capita/day),1988,g/capita/day,101.93
Denmark,Protein supply quantity (g/capita/day),1993,g/capita/day,105.42
Denmark,Protein supply quantity (g/capita/day),1998,g/capita/day,107.87
Denmark,Protein supply quantity (g/capita/day),2003,g/capita/day,103.36
Denmark,Protein supply quantity (g/capita/day),2008,g/capita/day,109.26
Denmark,Protein supply quantity (g/capita/day),2013,g/capita/day,108.88
Denmark,Fat supply quantity (g/capita/day),1963,g/capita/day,131.69
Denmark,Fat supply quantity (g/capita/day),1968,g/capita/day,139.02
Denmark,Fat supply quantity (g/capita/day),1973,g/capita/day,129.3
Denmark,Fat supply quantity (g/capita/day),1978,g/capita/day,128.63
Denmark,Fat supply quantity (g/capita/day),1983,g/capita/day,123.66
Denmark,Fat supply quantity (g/capita/day),1988,g/capita/day,135.75
Denmark,Fat supply quantity (g/capita/day),1993,g/capita/day,137.03
Denmark,Fat supply quantity (g/capita/day),1998,g/capita/day,134.13
Denmark,Fat supply quantity (g/capita/day),2003,g/capita/day,130.11
Denmark,Fat supply quantity (g/capita/day),2008,g/capita/day,127.22
Denmark,Fat supply quantity (g/capita/day),2013,g/capita/day,134.54
Djibouti,Food supply (kcal/capita/day),1963,kcal/capita/day,1595
Djibouti,Food supply (kcal/capita/day),1968,kcal/capita/day,1705
Djibouti,Food supply (kcal/capita/day),1973,kcal/capita/day,1775
Djibouti,Food supply (kcal/capita/day),1978,kcal/capita/day,1438
Djibouti,Food supply (kcal/capita/day),1983,kcal/capita/day,1535
Djibouti,Food supply (kcal/capita/day),1988,kcal/capita/day,1593
Djibouti,Food supply (kcal/capita/day),1993,kcal/capita/day,1574
Djibouti,Food supply (kcal/capita/day),1998,kcal/capita/day,1855
Djibouti,Food supply (kcal/capita/day),2003,kcal/capita/day,2094
Djibouti,Food supply (kcal/capita/day),2008,kcal/capita/day,2447
Djibouti,Food supply (kcal/capita/day),2013,kcal/capita/day,2607
Djibouti,Protein supply quantity (g/capita/day),1963,g/capita/day,40.99
Djibouti,Protein supply quantity (g/capita/day),1968,g/capita/day,39.39
Djibouti,Protein supply quantity (g/capita/day),1973,g/capita/day,38.36
Djibouti,Protein supply quantity (g/capita/day),1978,g/capita/day,32.76
Djibouti,Protein supply quantity (g/capita/day),1983,g/capita/day,38.01
Djibouti,Protein supply quantity (g/capita/day),1988,g/capita/day,44.24
Djibouti,Protein supply quantity (g/capita/day),1993,g/capita/day,38.42
Djibouti,Protein supply quantity (g/capita/day),1998,g/capita/day,43.13
Djibouti,Protein supply quantity (g/capita/day),2003,g/capita/day,50.93
Djibouti,Protein supply quantity (g/capita/day),2008,g/capita/day,61.97
Djibouti,Protein supply quantity (g/capita/day),2013,g/capita/day,65.86
Djibouti,Fat supply quantity (g/capita/day),1963,g/capita/day,23.51
Djibouti,Fat supply quantity (g/capita/day),1968,g/capita/day,35.37
Djibouti,Fat supply quantity (g/capita/day),1973,g/capita/day,34.6
Djibouti,Fat supply quantity (g/capita/day),1978,g/capita/day,33.32
Djibouti,Fat supply quantity (g/capita/day),1983,g/capita/day,37.13
Djibouti,Fat supply quantity (g/capita/day),1988,g/capita/day,30.68
Djibouti,Fat supply quantity (g/capita/day),1993,g/capita/day,31.21
Djibouti,Fat supply quantity (g/capita/day),1998,g/capita/day,41.8
Djibouti,Fat supply quantity (g/capita/day),2003,g/capita/day,52.35
Djibouti,Fat supply quantity (g/capita/day),2008,g/capita/day,69.37
Djibouti,Fat supply quantity (g/capita/day),2013,g/capita/day,60.13
Dominica,Food supply (kcal/capita/day),1963,kcal/capita/day,1840
Dominica,Food supply (kcal/capita/day),1968,kcal/capita/day,1987
Dominica,Food supply (kcal/capita/day),1973,kcal/capita/day,1903
Dominica,Food supply (kcal/capita/day),1978,kcal/capita/day,2204
Dominica,Food supply (kcal/capita/day),1983,kcal/capita/day,2251
Dominica,Food supply (kcal/capita/day),1988,kcal/capita/day,2928
Dominica,Food supply (kcal/capita/day),1993,kcal/capita/day,2856
Dominica,Food supply (kcal/capita/day),1998,kcal/capita/day,2913
Dominica,Food supply (kcal/capita/day),2003,kcal/capita/day,3006
Dominica,Food supply (kcal/capita/day),2008,kcal/capita/day,3021
Dominica,Food supply (kcal/capita/day),2013,kcal/capita/day,2931
Dominica,Protein supply quantity (g/capita/day),1963,g/capita/day,45.29
Dominica,Protein supply quantity (g/capita/day),1968,g/capita/day,47.43
Dominica,Protein supply quantity (g/capita/day),1973,g/capita/day,47.08
Dominica,Protein supply quantity (g/capita/day),1978,g/capita/day,54.72
Dominica,Protein supply quantity (g/capita/day),1983,g/capita/day,55.91
Dominica,Protein supply quantity (g/capita/day),1988,g/capita/day,73.29
Dominica,Protein supply quantity (g/capita/day),1993,g/capita/day,76.41
Dominica,Protein supply quantity (g/capita/day),1998,g/capita/day,83.15
Dominica,Protein supply quantity (g/capita/day),2003,g/capita/day,87.8
Dominica,Protein supply quantity (g/capita/day),2008,g/capita/day,91.56
Dominica,Protein supply quantity (g/capita/day),2013,g/capita/day,76.25
Dominica,Fat supply quantity (g/capita/day),1963,g/capita/day,40.93
Dominica,Fat supply quantity (g/capita/day),1968,g/capita/day,44.56
Dominica,Fat supply quantity (g/capita/day),1973,g/capita/day,49.12
Dominica,Fat supply quantity (g/capita/day),1978,g/capita/day,59.3
Dominica,Fat supply quantity (g/capita/day),1983,g/capita/day,59.75
Dominica,Fat supply quantity (g/capita/day),1988,g/capita/day,76.6
Dominica,Fat supply quantity (g/capita/day),1993,g/capita/day,82.7
Dominica,Fat supply quantity (g/capita/day),1998,g/capita/day,78.12
Dominica,Fat supply quantity (g/capita/day),2003,g/capita/day,82.79
Dominica,Fat supply quantity (g/capita/day),2008,g/capita/day,81.47
Dominica,Fat supply quantity (g/capita/day),2013,g/capita/day,75.48
Dominican Republic,Food supply (kcal/capita/day),1963,kcal/capita/day,1854
Dominican Republic,Food supply (kcal/capita/day),1968,kcal/capita/day,1928
Dominican Republic,Food supply (kcal/capita/day),1973,kcal/capita/day,2079
Dominican Republic,Food supply (kcal/capita/day),1978,kcal/capita/day,2143
Dominican Republic,Food supply (kcal/capita/day),1983,kcal/capita/day,2222
Dominican Republic,Food supply (kcal/capita/day),1988,kcal/capita/day,2231
Dominican Republic,Food supply (kcal/capita/day),1993,kcal/capita/day,2220
Dominican Republic,Food supply (kcal/capita/day),1998,kcal/capita/day,2141
Dominican Republic,Food supply (kcal/capita/day),2003,kcal/capita/day,2143
Dominican Republic,Food supply (kcal/capita/day),2008,kcal/capita/day,2352
Dominican Republic,Food supply (kcal/capita/day),2013,kcal/capita/day,2614
Dominican Republic,Protein supply quantity (g/capita/day),1963,g/capita/day,40.27
Dominican Republic,Protein supply quantity (g/capita/day),1968,g/capita/day,41.88
Dominican Republic,Protein supply quantity (g/capita/day),1973,g/capita/day,43.82
Dominican Republic,Protein supply quantity (g/capita/day),1978,g/capita/day,45.09
Dominican Republic,Protein supply quantity (g/capita/day),1983,g/capita/day,49.23
Dominican Republic,Protein supply quantity (g/capita/day),1988,g/capita/day,50.31
Dominican Republic,Protein supply quantity (g/capita/day),1993,g/capita/day,48.67
Dominican Republic,Protein supply quantity (g/capita/day),1998,g/capita/day,47.8
Dominican Republic,Protein supply quantity (g/capita/day),2003,g/capita/day,43.89
Dominican Republic,Protein supply quantity (g/capita/day),2008,g/capita/day,54.74
Dominican Republic,Protein supply quantity (g/capita/day),2013,g/capita/day,58.2
Dominican Republic,Fat supply quantity (g/capita/day),1963,g/capita/day,35.21
Dominican Republic,Fat supply quantity (g/capita/day),1968,g/capita/day,45.98
Dominican Republic,Fat supply quantity (g/capita/day),1973,g/capita/day,48.99
Dominican Republic,Fat supply quantity (g/capita/day),1978,g/capita/day,50.79
Dominican Republic,Fat supply quantity (g/capita/day),1983,g/capita/day,52.09
Dominican Republic,Fat supply quantity (g/capita/day),1988,g/capita/day,57.52
Dominican Republic,Fat supply quantity (g/capita/day),1993,g/capita/day,65.49
Dominican Republic,Fat supply quantity (g/capita/day),1998,g/capita/day,72.92
Dominican Republic,Fat supply quantity (g/capita/day),2003,g/capita/day,74.07
Dominican Republic,Fat supply quantity (g/capita/day),2008,g/capita/day,84.63
Dominican Republic,Fat supply quantity (g/capita/day),2013,g/capita/day,89.26
Ecuador,Food supply (kcal/capita/day),1963,kcal/capita/day,2068
Ecuador,Food supply (kcal/capita/day),1968,kcal/capita/day,2145
Ecuador,Food supply (kcal/capita/day),1973,kcal/capita/day,2115
Ecuador,Food supply (kcal/capita/day),1978,kcal/capita/day,2282
Ecuador,Food supply (kcal/capita/day),1983,kcal/capita/day,2209
Ecuador,Food supply (kcal/capita/day),1988,kcal/capita/day,2337
Ecuador,Food supply (kcal/capita/day),1993,kcal/capita/day,2321
Ecuador,Food supply (kcal/capita/day),1998,kcal/capita/day,2250
Ecuador,Food supply (kcal/capita/day),2003,kcal/capita/day,2202
Ecuador,Food supply (kcal/capita/day),2008,kcal/capita/day,2297
Ecuador,Food supply (kcal/capita/day),2013,kcal/capita/day,2344
Ecuador,Protein supply quantity (g/capita/day),1963,g/capita/day,51.26
Ecuador,Protein supply quantity (g/capita/day),1968,g/capita/day,52.65
Ecuador,Protein supply quantity (g/capita/day),1973,g/capita/day,48.47
Ecuador,Protein supply quantity (g/capita/day),1978,g/capita/day,48.9
Ecuador,Protein supply quantity (g/capita/day),1983,g/capita/day,45.18
Ecuador,Protein supply quantity (g/capita/day),1988,g/capita/day,47.68
Ecuador,Protein supply quantity (g/capita/day),1993,g/capita/day,52.59
Ecuador,Protein supply quantity (g/capita/day),1998,g/capita/day,56.86
Ecuador,Protein supply quantity (g/capita/day),2003,g/capita/day,54.85
Ecuador,Protein supply quantity (g/capita/day),2008,g/capita/day,60.04
Ecuador,Protein supply quantity (g/capita/day),2013,g/capita/day,61.36
Ecuador,Fat supply quantity (g/capita/day),1963,g/capita/day,48.2
Ecuador,Fat supply quantity (g/capita/day),1968,g/capita/day,49.06
Ecuador,Fat supply quantity (g/capita/day),1973,g/capita/day,50.69
Ecuador,Fat supply quantity (g/capita/day),1978,g/capita/day,56.63
Ecuador,Fat supply quantity (g/capita/day),1983,g/capita/day,70.14
Ecuador,Fat supply quantity (g/capita/day),1988,g/capita/day,71.25
Ecuador,Fat supply quantity (g/capita/day),1993,g/capita/day,72.05
Ecuador,Fat supply quantity (g/capita/day),1998,g/capita/day,79.27
Ecuador,Fat supply quantity (g/capita/day),2003,g/capita/day,81.88
Ecuador,Fat supply quantity (g/capita/day),2008,g/capita/day,93.98
Ecuador,Fat supply quantity (g/capita/day),2013,g/capita/day,94.72
Egypt,Food supply (kcal/capita/day),1963,kcal/capita/day,2166
Egypt,Food supply (kcal/capita/day),1968,kcal/capita/day,2268
Egypt,Food supply (kcal/capita/day),1973,kcal/capita/day,2347
Egypt,Food supply (kcal/capita/day),1978,kcal/capita/day,2653
Egypt,Food supply (kcal/capita/day),1983,kcal/capita/day,3052
Egypt,Food supply (kcal/capita/day),1988,kcal/capita/day,3128
Egypt,Food supply (kcal/capita/day),1993,kcal/capita/day,3197
Egypt,Food supply (kcal/capita/day),1998,kcal/capita/day,3339
Egypt,Food supply (kcal/capita/day),2003,kcal/capita/day,3379
Egypt,Food supply (kcal/capita/day),2008,kcal/capita/day,3490
Egypt,Food supply (kcal/capita/day),2013,kcal/capita/day,3522
Egypt,Protein supply quantity (g/capita/day),1963,g/capita/day,60.39
Egypt,Protein supply quantity (g/capita/day),1968,g/capita/day,62.41
Egypt,Protein supply quantity (g/capita/day),1973,g/capita/day,61.65
Egypt,Protein supply quantity (g/capita/day),1978,g/capita/day,67.42
Egypt,Protein supply quantity (g/capita/day),1983,g/capita/day,79.28
Egypt,Protein supply quantity (g/capita/day),1988,g/capita/day,83.25
Egypt,Protein supply quantity (g/capita/day),1993,g/capita/day,85.46
Egypt,Protein supply quantity (g/capita/day),1998,g/capita/day,92.96
Egypt,Protein supply quantity (g/capita/day),2003,g/capita/day,95.86
Egypt,Protein supply quantity (g/capita/day),2008,g/capita/day,100.12
Egypt,Protein supply quantity (g/capita/day),2013,g/capita/day,103.24
Egypt,Fat supply quantity (g/capita/day),1963,g/capita/day,41.06
Egypt,Fat supply quantity (g/capita/day),1968,g/capita/day,44.32
Egypt,Fat supply quantity (g/capita/day),1973,g/capita/day,47.84
Egypt,Fat supply quantity (g/capita/day),1978,g/capita/day,58.89
Egypt,Fat supply quantity (g/capita/day),1983,g/capita/day,61.27
Egypt,Fat supply quantity (g/capita/day),1988,g/capita/day,59.51
Egypt,Fat supply quantity (g/capita/day),1993,g/capita/day,55.12
Egypt,Fat supply quantity (g/capita/day),1998,g/capita/day,55.68
Egypt,Fat supply quantity (g/capita/day),2003,g/capita/day,59.1
Egypt,Fat supply quantity (g/capita/day),2008,g/capita/day,61.73
Egypt,Fat supply quantity (g/capita/day),2013,g/capita/day,63.13
El Salvador,Food supply (kcal/capita/day),1963,kcal/capita/day,1650
El Salvador,Food supply (kcal/capita/day),1968,kcal/capita/day,1752
El Salvador,Food supply (kcal/capita/day),1973,kcal/capita/day,1844
El Salvador,Food supply (kcal/capita/day),1978,kcal/capita/day,2147
El Salvador,Food supply (kcal/capita/day),1983,kcal/capita/day,2229
El Salvador,Food supply (kcal/capita/day),1988,kcal/capita/day,2226
El Salvador,Food supply (kcal/capita/day),1993,kcal/capita/day,2384
El Salvador,Food supply (kcal/capita/day),1998,kcal/capita/day,2432
El Salvador,Food supply (kcal/capita/day),2003,kcal/capita/day,2597
El Salvador,Food supply (kcal/capita/day),2008,kcal/capita/day,2574
El Salvador,Food supply (kcal/capita/day),2013,kcal/capita/day,2577
El Salvador,Protein supply quantity (g/capita/day),1963,g/capita/day,44.09
El Salvador,Protein supply quantity (g/capita/day),1968,g/capita/day,44.71
El Salvador,Protein supply quantity (g/capita/day),1973,g/capita/day,45.79
El Salvador,Protein supply quantity (g/capita/day),1978,g/capita/day,52.97
El Salvador,Protein supply quantity (g/capita/day),1983,g/capita/day,51.82
El Salvador,Protein supply quantity (g/capita/day),1988,g/capita/day,52.83
El Salvador,Protein supply quantity (g/capita/day),1993,g/capita/day,58.79
El Salvador,Protein supply quantity (g/capita/day),1998,g/capita/day,59.1
El Salvador,Protein supply quantity (g/capita/day),2003,g/capita/day,69.66
El Salvador,Protein supply quantity (g/capita/day),2008,g/capita/day,71.71
El Salvador,Protein supply quantity (g/capita/day),2013,g/capita/day,71.9
El Salvador,Fat supply quantity (g/capita/day),1963,g/capita/day,37.45
El Salvador,Fat supply quantity (g/capita/day),1968,g/capita/day,37.72
El Salvador,Fat supply quantity (g/capita/day),1973,g/capita/day,39.26
El Salvador,Fat supply quantity (g/capita/day),1978,g/capita/day,46.6
El Salvador,Fat supply quantity (g/capita/day),1983,g/capita/day,47.26
El Salvador,Fat supply quantity (g/capita/day),1988,g/capita/day,50.21
El Salvador,Fat supply quantity (g/capita/day),1993,g/capita/day,50.61
El Salvador,Fat supply quantity (g/capita/day),1998,g/capita/day,53.91
El Salvador,Fat supply quantity (g/capita/day),2003,g/capita/day,60.5
El Salvador,Fat supply quantity (g/capita/day),2008,g/capita/day,58.44
El Salvador,Fat supply quantity (g/capita/day),2013,g/capita/day,62.26
Estonia,Food supply (kcal/capita/day),1993,kcal/capita/day,2576
Estonia,Food supply (kcal/capita/day),1998,kcal/capita/day,2962
Estonia,Food supply (kcal/capita/day),2003,kcal/capita/day,3074
Estonia,Food supply (kcal/capita/day),2008,kcal/capita/day,3313
Estonia,Food supply (kcal/capita/day),2013,kcal/capita/day,3253
Estonia,Protein supply quantity (g/capita/day),1993,g/capita/day,96.86
Estonia,Protein supply quantity (g/capita/day),1998,g/capita/day,89.57
Estonia,Protein supply quantity (g/capita/day),2003,g/capita/day,90.52
Estonia,Protein supply quantity (g/capita/day),2008,g/capita/day,100.68
Estonia,Protein supply quantity (g/capita/day),2013,g/capita/day,103.9
Estonia,Fat supply quantity (g/capita/day),1993,g/capita/day,80.24
